read_id	my_status	my_rname	my_pos	my_mismatches	my_num_hits
ILLUMINA-075005_0053_FC:3:1:18768:1373#0	unique	dmel_mitochondrion_genome	2586	0	1
ILLUMINA-075005_0053_FC:3:1:19295:1369#0	unique	3R	29748185	0	1
ILLUMINA-075005_0053_FC:3:1:19456:1368#0	unique	X	17637751	0	1
ILLUMINA-075005_0053_FC:3:1:19514:1368#0	unique	2R	9991504	0	1
ILLUMINA-075005_0053_FC:3:1:1370:1379#0	unique	2L	8379457	0	1
ILLUMINA-075005_0053_FC:3:1:1407:1387#0	unique	2R	17408632	0	1
ILLUMINA-075005_0053_FC:3:1:1582:1386#0	unique	2L	19959408	1	1
ILLUMINA-075005_0053_FC:3:1:2374:1384#0	unique	3R	18982392	0	1
ILLUMINA-075005_0053_FC:3:1:2536:1378#0	unique	X	7900209	1	1
ILLUMINA-075005_0053_FC:3:1:2663:1383#0	unique	3R	15203243	0	1
ILLUMINA-075005_0053_FC:3:1:2766:1381#0	unique	2R	8872993	1	1
ILLUMINA-075005_0053_FC:3:1:2967:1377#0	unique	3R	15836354	0	1
ILLUMINA-075005_0053_FC:3:1:3149:1381#0	unique	X	7899919	0	1
ILLUMINA-075005_0053_FC:3:1:3377:1385#0	unique	X	16318512	1	1
ILLUMINA-075005_0053_FC:3:1:3622:1387#0	unique	2L	9903685	3	1
ILLUMINA-075005_0053_FC:3:1:3952:1382#0	unique	3L	2772559	0	1
ILLUMINA-075005_0053_FC:3:1:4378:1378#0	unique	2L	21678914	0	1
ILLUMINA-075005_0053_FC:3:1:5433:1385#0	unique	3R	15440639	0	1
ILLUMINA-075005_0053_FC:3:1:5547:1379#0	unique	3R	8674374	0	1
ILLUMINA-075005_0053_FC:3:1:6368:1378#0	unique	2R	22801744	0	1
ILLUMINA-075005_0053_FC:3:1:6688:1381#0	unique	3R	8346993	0	1
ILLUMINA-075005_0053_FC:3:1:6843:1383#0	unique	3R	30133849	0	1
ILLUMINA-075005_0053_FC:3:1:7434:1382#0	unique	3L	9428904	0	1
ILLUMINA-075005_0053_FC:3:1:7843:1388#0	unique	2L	13921123	1	1
ILLUMINA-075005_0053_FC:3:1:8319:1385#0	unique	3R	22028547	0	1
ILLUMINA-075005_0053_FC:3:1:8452:1386#0	unique	3R	8016717	0	1
ILLUMINA-075005_0053_FC:3:1:8779:1387#0	unique	2L	10847561	0	1
ILLUMINA-075005_0053_FC:3:1:9457:1386#0	unique	2R	12427111	1	1
ILLUMINA-075005_0053_FC:3:1:9544:1383#0	unique	2R	22801706	0	1
ILLUMINA-075005_0053_FC:3:1:9603:1383#0	unique	X	762568	0	1
ILLUMINA-075005_0053_FC:3:1:9684:1377#0	unique	2R	22855474	1	1
ILLUMINA-075005_0053_FC:3:1:10362:1386#0	unique	2L	1725588	0	1
ILLUMINA-075005_0053_FC:3:1:10715:1377#0	unique	2R	22931541	0	1
ILLUMINA-075005_0053_FC:3:1:10788:1379#0	unique	2R	6864660	0	1
ILLUMINA-075005_0053_FC:3:1:10822:1378#0	unique	3L	18899388	1	1
ILLUMINA-075005_0053_FC:3:1:10979:1378#0	unique	3R	27658476	0	1
ILLUMINA-075005_0053_FC:3:1:11002:1385#0	unique	3L	22076499	0	1
ILLUMINA-075005_0053_FC:3:1:11563:1383#0	unique	3R	27050882	0	1
ILLUMINA-075005_0053_FC:3:1:11595:1378#0	unique	2L	21678298	0	1
ILLUMINA-075005_0053_FC:3:1:11940:1381#0	unique	2L	6935133	0	1
ILLUMINA-075005_0053_FC:3:1:12565:1385#0	unique	2R	14215472	0	1
ILLUMINA-075005_0053_FC:3:1:13111:1379#0	unique	X	16387521	1	1
ILLUMINA-075005_0053_FC:3:1:13893:1381#0	unique	X	10781062	0	1
ILLUMINA-075005_0053_FC:3:1:14115:1379#0	unique	3L	17475661	0	1
ILLUMINA-075005_0053_FC:3:1:14361:1381#0	unique	3R	19897897	0	1
ILLUMINA-075005_0053_FC:3:1:14581:1380#0	unique	2L	16742828	0	1
ILLUMINA-075005_0053_FC:3:1:14734:1386#0	unique	2R	12414839	0	1
ILLUMINA-075005_0053_FC:3:1:15377:1381#0	unique	3R	10004824	0	1
ILLUMINA-075005_0053_FC:3:1:15441:1382#0	unique	2L	13922819	1	1
ILLUMINA-075005_0053_FC:3:1:16029:1388#0	unique	3L	9374631	1	1
ILLUMINA-075005_0053_FC:3:1:16471:1387#0	unique	2R	7393563	1	1
ILLUMINA-075005_0053_FC:3:1:16642:1378#0	unique	4	1032970	0	1
ILLUMINA-075005_0053_FC:3:1:16666:1382#0	unique	3L	3221139	0	1
ILLUMINA-075005_0053_FC:3:1:17373:1388#0	unique	3R	27090229	0	1
ILLUMINA-075005_0053_FC:3:1:17677:1379#0	unique	2L	10975863	1	1
ILLUMINA-075005_0053_FC:3:1:18208:1381#0	unique	3R	25684257	0	1
ILLUMINA-075005_0053_FC:3:1:18483:1388#0	unique	2L	9896331	1	1
ILLUMINA-075005_0053_FC:3:1:18506:1388#0	unique	3R	7901818	0	1
ILLUMINA-075005_0053_FC:3:1:18915:1382#0	unique	3R	27924477	1	1
ILLUMINA-075005_0053_FC:3:1:19232:1385#0	unique	X	764639	1	1
ILLUMINA-075005_0053_FC:3:1:19424:1387#0	unique	2L	19959517	0	1
ILLUMINA-075005_0053_FC:3:1:1267:1396#0	unique	2L	5327835	1	1
ILLUMINA-075005_0053_FC:3:1:1486:1396#0	unique	X	7899624	0	1
ILLUMINA-075005_0053_FC:3:1:1598:1394#0	unique	3R	27050208	0	1
ILLUMINA-075005_0053_FC:3:1:1825:1395#0	unique	3L	12192664	0	1
ILLUMINA-075005_0053_FC:3:1:1988:1392#0	unique	2R	17409890	0	1
ILLUMINA-075005_0053_FC:3:1:2593:1388#0	unique	3L	9049334	0	1
ILLUMINA-075005_0053_FC:3:1:3534:1399#0	unique	3R	9625492	0	1
ILLUMINA-075005_0053_FC:3:1:4204:1396#0	unique	X	6349946	0	1
ILLUMINA-075005_0053_FC:3:1:4552:1388#0	unique	2L	9896310	0	1
ILLUMINA-075005_0053_FC:3:1:5178:1398#0	unique	2L	13923364	0	1
ILLUMINA-075005_0053_FC:3:1:5729:1394#0	unique	3R	14891176	0	1
ILLUMINA-075005_0053_FC:3:1:6094:1394#0	unique	3R	11976302	0	1
ILLUMINA-075005_0053_FC:3:1:6129:1389#0	unique	3R	31216784	0	1
ILLUMINA-075005_0053_FC:3:1:6388:1390#0	unique	3R	29863451	0	1
ILLUMINA-075005_0053_FC:3:1:7015:1394#0	unique	2R	8630824	0	1
ILLUMINA-075005_0053_FC:3:1:7744:1388#0	unique	3L	8187828	0	1
ILLUMINA-075005_0053_FC:3:1:8094:1398#0	unique	2R	10108089	0	1
ILLUMINA-075005_0053_FC:3:1:8379:1393#0	unique	3L	3158535	1	1
ILLUMINA-075005_0053_FC:3:1:8741:1398#0	unique	3R	30173627	0	1
ILLUMINA-075005_0053_FC:3:1:9161:1391#0	unique	3L	1841095	1	1
ILLUMINA-075005_0053_FC:3:1:9298:1388#0	unique	3L	8326201	0	1
ILLUMINA-075005_0053_FC:3:1:9329:1391#0	unique	3R	15347286	0	1
ILLUMINA-075005_0053_FC:3:1:10176:1398#0	unique	3R	20851049	0	1
ILLUMINA-075005_0053_FC:3:1:10213:1395#0	unique	2R	19545032	0	1
ILLUMINA-075005_0053_FC:3:1:10265:1393#0	unique	2L	21172063	0	1
ILLUMINA-075005_0053_FC:3:1:10383:1391#0	unique	X	17070191	0	1
ILLUMINA-075005_0053_FC:3:1:10492:1396#0	unique	X	13593814	0	1
ILLUMINA-075005_0053_FC:3:1:10523:1396#0	multi				2
ILLUMINA-075005_0053_FC:3:1:10727:1390#0	unique	2R	22931541	0	1
ILLUMINA-075005_0053_FC:3:1:10946:1392#0	unique	3L	16584877	0	1
ILLUMINA-075005_0053_FC:3:1:11075:1393#0	unique	3L	18880279	0	1
ILLUMINA-075005_0053_FC:3:1:11482:1394#0	unique	2L	21170479	0	1
ILLUMINA-075005_0053_FC:3:1:11503:1395#0	unique	3L	19917296	0	1
ILLUMINA-075005_0053_FC:3:1:11604:1398#0	unique	2L	21678233	0	1
ILLUMINA-075005_0053_FC:3:1:11779:1399#0	unique	3L	13043785	0	1
ILLUMINA-075005_0053_FC:3:1:12043:1388#0	unique	2R	10066994	1	1
ILLUMINA-075005_0053_FC:3:1:13189:1391#0	unique	X	628407	0	1
ILLUMINA-075005_0053_FC:3:1:13405:1393#0	unique	2L	15064623	0	1
ILLUMINA-075005_0053_FC:3:1:13422:1399#0	unique	2R	21025442	0	1
ILLUMINA-075005_0053_FC:3:1:13580:1398#0	unique	3L	8326276	2	1
ILLUMINA-075005_0053_FC:3:1:13622:1394#0	unique	3L	21985655	0	1
ILLUMINA-075005_0053_FC:3:1:14190:1398#0	unique	2L	21170946	0	1
ILLUMINA-075005_0053_FC:3:1:15034:1399#0	unique	2R	6732521	0	1
ILLUMINA-075005_0053_FC:3:1:15189:1391#0	unique	3R	13981601	1	1
ILLUMINA-075005_0053_FC:3:1:15466:1395#0	unique	3R	5401678	1	1
ILLUMINA-075005_0053_FC:3:1:16090:1391#0	unique	3L	21029715	1	1
ILLUMINA-075005_0053_FC:3:1:16263:1391#0	unique	3L	20496844	0	1
ILLUMINA-075005_0053_FC:3:1:17269:1389#0	unique	X	16286867	0	1
ILLUMINA-075005_0053_FC:3:1:17444:1390#0	unique	X	17632649	0	1
ILLUMINA-075005_0053_FC:3:1:17692:1393#0	unique	3R	29685940	0	1
ILLUMINA-075005_0053_FC:3:1:17721:1396#0	unique	3R	17783615	0	1
ILLUMINA-075005_0053_FC:3:1:17802:1397#0	unique	3R	17545335	0	1
ILLUMINA-075005_0053_FC:3:1:18306:1391#0	unique	dmel_mitochondrion_genome	2769	0	1
ILLUMINA-075005_0053_FC:3:1:18529:1394#0	unique	4	1033127	0	1
ILLUMINA-075005_0053_FC:3:1:18836:1392#0	unique	2R	15999820	1	1
ILLUMINA-075005_0053_FC:3:1:19409:1395#0	unique	2L	19959517	1	1
ILLUMINA-075005_0053_FC:3:1:1127:1407#0	unique	3R	7088145	1	1
ILLUMINA-075005_0053_FC:3:1:2413:1408#0	unique	3L	3194839	1	1
ILLUMINA-075005_0053_FC:3:1:2916:1403#0	unique	X	13593728	0	1
ILLUMINA-075005_0053_FC:3:1:3032:1406#0	unique	2L	16788034	0	1
ILLUMINA-075005_0053_FC:3:1:3628:1411#0	unique	2R	16586478	0	1
ILLUMINA-075005_0053_FC:3:1:4149:1407#0	unique	3R	27049493	0	1
ILLUMINA-075005_0053_FC:3:1:4793:1409#0	unique	X	13814471	0	1
ILLUMINA-075005_0053_FC:3:1:4972:1403#0	unique	2R	22607908	0	1
ILLUMINA-075005_0053_FC:3:1:5688:1410#0	unique	X	15787894	1	1
ILLUMINA-075005_0053_FC:3:1:5976:1408#0	unique	2L	13923361	0	1
ILLUMINA-075005_0053_FC:3:1:6516:1401#0	unique	3R	30173696	0	1
ILLUMINA-075005_0053_FC:3:1:6804:1402#0	unique	2L	15037233	0	1
ILLUMINA-075005_0053_FC:3:1:6848:1402#0	unique	X	18423647	0	1
ILLUMINA-075005_0053_FC:3:1:7225:1402#0	unique	2L	10222000	2	1
ILLUMINA-075005_0053_FC:3:1:7243:1407#0	unique	3R	22376526	0	1
ILLUMINA-075005_0053_FC:3:1:7289:1408#0	unique	2R	24968520	0	1
ILLUMINA-075005_0053_FC:3:1:7509:1402#0	unique	3L	11824061	0	1
ILLUMINA-075005_0053_FC:3:1:8126:1410#0	unique	2R	8591622	2	1
ILLUMINA-075005_0053_FC:3:1:8260:1408#0	unique	3L	9365076	0	1
ILLUMINA-075005_0053_FC:3:1:8284:1410#0	unique	3R	10780605	0	1
ILLUMINA-075005_0053_FC:3:1:8629:1403#0	unique	2R	8591811	1	1
ILLUMINA-075005_0053_FC:3:1:9155:1409#0	unique	3L	9869101	0	1
ILLUMINA-075005_0053_FC:3:1:9384:1403#0	unique	2R	18821192	1	1
ILLUMINA-075005_0053_FC:3:1:9845:1410#0	unique	2L	9896300	0	1
ILLUMINA-075005_0053_FC:3:1:10570:1405#0	unique	2L	18442514	0	1
ILLUMINA-075005_0053_FC:3:1:10727:1410#0	unique	2L	13394356	0	1
ILLUMINA-075005_0053_FC:3:1:11220:1401#0	unique	3R	18226782	1	1
ILLUMINA-075005_0053_FC:3:1:12000:1403#0	unique	3L	13024682	0	1
ILLUMINA-075005_0053_FC:3:1:12424:1411#0	unique	2L	13922805	1	1
ILLUMINA-075005_0053_FC:3:1:12447:1401#0	multi				2
ILLUMINA-075005_0053_FC:3:1:12560:1406#0	unique	2R	10287121	0	1
ILLUMINA-075005_0053_FC:3:1:12760:1408#0	unique	3L	5361910	0	1
ILLUMINA-075005_0053_FC:3:1:12884:1405#0	unique	3R	15441716	0	1
ILLUMINA-075005_0053_FC:3:1:12985:1410#0	unique	X	5978845	2	1
ILLUMINA-075005_0053_FC:3:1:13030:1408#0	unique	2L	10201851	0	1
ILLUMINA-075005_0053_FC:3:1:13099:1403#0	unique	2L	18442949	0	1
ILLUMINA-075005_0053_FC:3:1:13324:1405#0	unique	4	1034395	0	1
ILLUMINA-075005_0053_FC:3:1:13840:1401#0	unique	2L	9896307	0	1
ILLUMINA-075005_0053_FC:3:1:14118:1404#0	unique	3L	8327393	1	1
ILLUMINA-075005_0053_FC:3:1:14225:1401#0	unique	3L	3816997	0	1
ILLUMINA-075005_0053_FC:3:1:14802:1402#0	unique	2R	18538181	2	1
ILLUMINA-075005_0053_FC:3:1:14895:1405#0	unique	3L	21987110	0	1
ILLUMINA-075005_0053_FC:3:1:14971:1400#0	unique	3R	30208219	0	1
ILLUMINA-075005_0053_FC:3:1:15088:1405#0	multi				2
ILLUMINA-075005_0053_FC:3:1:15189:1409#0	unique	2R	17408753	2	1
ILLUMINA-075005_0053_FC:3:1:15526:1411#0	unique	2L	4797310	0	1
ILLUMINA-075005_0053_FC:3:1:15575:1411#0	unique	X	19598473	0	1
ILLUMINA-075005_0053_FC:3:1:15712:1403#0	unique	2R	7792906	0	1
ILLUMINA-075005_0053_FC:3:1:15810:1403#0	unique	3R	30172917	1	1
ILLUMINA-075005_0053_FC:3:1:15888:1403#0	unique	X	7934492	0	1
ILLUMINA-075005_0053_FC:3:1:16479:1404#0	unique	2R	23974059	0	1
ILLUMINA-075005_0053_FC:3:1:16594:1408#0	unique	2R	15859813	0	1
ILLUMINA-075005_0053_FC:3:1:16825:1403#0	unique	2L	17472130	0	1
ILLUMINA-075005_0053_FC:3:1:17309:1402#0	unique	3L	22077102	1	1
ILLUMINA-075005_0053_FC:3:1:17632:1406#0	unique	2R	9397386	3	1
ILLUMINA-075005_0053_FC:3:1:17929:1409#0	unique	3L	19701545	2	1
ILLUMINA-075005_0053_FC:3:1:17980:1410#0	unique	3R	31595052	0	1
ILLUMINA-075005_0053_FC:3:1:18180:1403#0	unique	2R	11689355	0	1
ILLUMINA-075005_0053_FC:3:1:18257:1410#0	unique	2R	17409145	0	1
ILLUMINA-075005_0053_FC:3:1:18659:1401#0	unique	2L	8363955	0	1
ILLUMINA-075005_0053_FC:3:1:18703:1409#0	unique	2R	21143772	0	1
ILLUMINA-075005_0053_FC:3:1:18976:1407#0	unique	3R	23359710	0	1
ILLUMINA-075005_0053_FC:3:1:19769:1400#0	unique	X	13621831	0	1
ILLUMINA-075005_0053_FC:3:1:1816:1417#0	unique	3R	31218970	0	1
ILLUMINA-075005_0053_FC:3:1:2120:1418#0	unique	3R	12446682	0	1
ILLUMINA-075005_0053_FC:3:1:2860:1421#0	unique	X	7283224	0	1
ILLUMINA-075005_0053_FC:3:1:3185:1422#0	unique	3R	24277019	0	1
ILLUMINA-075005_0053_FC:3:1:3222:1415#0	unique	3R	27658777	0	1
ILLUMINA-075005_0053_FC:3:1:3431:1415#0	unique	2R	6015016	0	1
ILLUMINA-075005_0053_FC:3:1:3459:1417#0	unique	2R	8940824	0	1
ILLUMINA-075005_0053_FC:3:1:3603:1419#0	unique	3R	30173041	0	1
ILLUMINA-075005_0053_FC:3:1:5376:1423#0	unique	X	11893662	0	1
ILLUMINA-075005_0053_FC:3:1:5834:1415#0	unique	2R	18821652	0	1
ILLUMINA-075005_0053_FC:3:1:6193:1413#0	unique	2L	11523606	0	1
ILLUMINA-075005_0053_FC:3:1:6323:1412#0	unique	3R	30173683	1	1
ILLUMINA-075005_0053_FC:3:1:6341:1418#0	unique	3L	7243263	0	1
ILLUMINA-075005_0053_FC:3:1:6665:1416#0	unique	3L	9428911	0	1
ILLUMINA-075005_0053_FC:3:1:7321:1416#0	unique	2L	10201715	0	1
ILLUMINA-075005_0053_FC:3:1:7406:1420#0	unique	X	7899735	0	1
ILLUMINA-075005_0053_FC:3:1:7784:1415#0	unique	2R	12760162	0	1
ILLUMINA-075005_0053_FC:3:1:7877:1421#0	unique	3L	9428986	1	1
ILLUMINA-075005_0053_FC:3:1:8083:1417#0	unique	3R	31763719	1	1
ILLUMINA-075005_0053_FC:3:1:8677:1418#0	unique	X	628408	0	1
ILLUMINA-075005_0053_FC:3:1:8821:1416#0	unique	3R	17445334	0	1
ILLUMINA-075005_0053_FC:3:1:8961:1423#0	unique	2R	23385903	0	1
ILLUMINA-075005_0053_FC:3:1:9121:1415#0	unique	2L	10038424	0	1
ILLUMINA-075005_0053_FC:3:1:9287:1421#0	unique	2R	22801628	0	1
ILLUMINA-075005_0053_FC:3:1:9489:1419#0	unique	X	1397260	1	1
ILLUMINA-075005_0053_FC:3:1:9515:1417#0	unique	2L	19008459	0	1
ILLUMINA-075005_0053_FC:3:1:9996:1422#0	unique	2L	10201814	0	1
ILLUMINA-075005_0053_FC:3:1:10817:1418#0	unique	3R	15440885	0	1
ILLUMINA-075005_0053_FC:3:1:11190:1421#0	unique	2L	2382633	1	1
ILLUMINA-075005_0053_FC:3:1:11505:1419#0	unique	2R	15935550	1	1
ILLUMINA-075005_0053_FC:3:1:11834:1418#0	unique	2R	9111850	0	1
ILLUMINA-075005_0053_FC:3:1:12133:1417#0	unique	3L	16375460	0	1
ILLUMINA-075005_0053_FC:3:1:12360:1419#0	unique	3L	15138587	1	1
ILLUMINA-075005_0053_FC:3:1:12532:1414#0	unique	3R	11209211	0	1
ILLUMINA-075005_0053_FC:3:1:12626:1414#0	unique	X	9967727	1	1
ILLUMINA-075005_0053_FC:3:1:13120:1417#0	unique	2L	13921303	0	1
ILLUMINA-075005_0053_FC:3:1:13887:1414#0	unique	3R	29716367	0	1
ILLUMINA-075005_0053_FC:3:1:14232:1423#0	unique	3R	24332299	0	1
ILLUMINA-075005_0053_FC:3:1:14646:1422#0	unique	2R	20264550	1	1
ILLUMINA-075005_0053_FC:3:1:14852:1423#0	unique	3R	30171694	1	1
ILLUMINA-075005_0053_FC:3:1:15836:1412#0	unique	2R	22800342	0	1
ILLUMINA-075005_0053_FC:3:1:15992:1416#0	unique	3L	4628336	2	1
ILLUMINA-075005_0053_FC:3:1:16144:1413#0	unique	2L	13921941	0	1
ILLUMINA-075005_0053_FC:3:1:16209:1421#0	unique	3R	21507215	0	1
ILLUMINA-075005_0053_FC:3:1:16396:1415#0	unique	3R	15305225	0	1
ILLUMINA-075005_0053_FC:3:1:16740:1421#0	unique	3L	9048960	1	1
ILLUMINA-075005_0053_FC:3:1:16843:1415#0	unique	3L	19690696	0	1
ILLUMINA-075005_0053_FC:3:1:17666:1423#0	unique	2L	21171683	0	1
ILLUMINA-075005_0053_FC:3:1:17830:1416#0	unique	3L	8790702	0	1
ILLUMINA-075005_0053_FC:3:1:17879:1416#0	unique	2R	17409318	1	1
ILLUMINA-075005_0053_FC:3:1:18009:1414#0	unique	2R	20264335	1	1
ILLUMINA-075005_0053_FC:3:1:18038:1414#0	unique	2R	7826692	0	1
ILLUMINA-075005_0053_FC:3:1:19177:1423#0	unique	3L	21987112	0	1
ILLUMINA-075005_0053_FC:3:1:19304:1417#0	unique	X	9779159	0	1
ILLUMINA-075005_0053_FC:3:1:19642:1414#0	unique	2L	13921669	0	1
ILLUMINA-075005_0053_FC:3:1:1296:1429#0	unique	X	5683329	0	1
ILLUMINA-075005_0053_FC:3:1:1394:1431#0	unique	2L	8191560	0	1
ILLUMINA-075005_0053_FC:3:1:2081:1429#0	unique	2R	10292534	1	1
ILLUMINA-075005_0053_FC:3:1:2194:1425#0	unique	3R	31216471	0	1
ILLUMINA-075005_0053_FC:3:1:3008:1431#0	unique	3L	21985540	0	1
ILLUMINA-075005_0053_FC:3:1:3222:1433#0	unique	3R	25246453	0	1
ILLUMINA-075005_0053_FC:3:1:3774:1423#0	unique	X	15787889	1	1
ILLUMINA-075005_0053_FC:3:1:3842:1430#0	unique	3L	5759802	1	1
ILLUMINA-075005_0053_FC:3:1:4068:1426#0	unique	3L	5901924	0	1
ILLUMINA-075005_0053_FC:3:1:4108:1428#0	unique	3R	14891120	0	1
ILLUMINA-075005_0053_FC:3:1:4355:1435#0	unique	2R	10136976	1	1
ILLUMINA-075005_0053_FC:3:1:4411:1432#0	unique	X	7899733	0	1
ILLUMINA-075005_0053_FC:3:1:4532:1434#0	unique	X	1378894	0	1
ILLUMINA-075005_0053_FC:3:1:4669:1428#0	unique	3L	9049157	0	1
ILLUMINA-075005_0053_FC:3:1:5331:1431#0	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5443:1434#0	unique	3R	17444983	0	1
ILLUMINA-075005_0053_FC:3:1:5603:1427#0	unique	2L	18856628	0	1
ILLUMINA-075005_0053_FC:3:1:6154:1429#0	unique	2L	12045641	0	1
ILLUMINA-075005_0053_FC:3:1:6264:1430#0	unique	2R	14215607	0	1
ILLUMINA-075005_0053_FC:3:1:6754:1432#0	unique	3L	11710483	0	1
ILLUMINA-075005_0053_FC:3:1:7192:1434#0	unique	2L	4228465	0	1
ILLUMINA-075005_0053_FC:3:1:7509:1425#0	unique	3L	11824061	0	1
ILLUMINA-075005_0053_FC:3:1:7581:1424#0	unique	3L	16277689	2	1
ILLUMINA-075005_0053_FC:3:1:7913:1434#0	unique	3R	31740491	0	1
ILLUMINA-075005_0053_FC:3:1:8863:1435#0	unique	3R	19643496	0	1
ILLUMINA-075005_0053_FC:3:1:9103:1434#0	unique	3R	30208240	0	1
ILLUMINA-075005_0053_FC:3:1:9247:1430#0	unique	3L	16905680	0	1
ILLUMINA-075005_0053_FC:3:1:9557:1434#0	unique	3R	31217021	2	1
ILLUMINA-075005_0053_FC:3:1:9690:1429#0	unique	3L	9724230	1	1
ILLUMINA-075005_0053_FC:3:1:10442:1432#0	unique	3L	16308183	0	1
ILLUMINA-075005_0053_FC:3:1:10736:1428#0	unique	2L	19543828	0	1
ILLUMINA-075005_0053_FC:3:1:11105:1428#0	unique	X	7900176	1	1
ILLUMINA-075005_0053_FC:3:1:11431:1434#0	unique	3L	18899780	0	1
ILLUMINA-075005_0053_FC:3:1:11553:1432#0	unique	3R	27049505	0	1
ILLUMINA-075005_0053_FC:3:1:12378:1429#0	unique	2R	19503270	2	1
ILLUMINA-075005_0053_FC:3:1:12497:1430#0	unique	2R	17538894	0	1
ILLUMINA-075005_0053_FC:3:1:12973:1432#0	unique	X	6349748	1	1
ILLUMINA-075005_0053_FC:3:1:13158:1425#0	unique	dmel_mitochondrion_genome	12764	0	1
ILLUMINA-075005_0053_FC:3:1:14378:1432#0	unique	3R	30172929	1	1
ILLUMINA-075005_0053_FC:3:1:14761:1427#0	unique	2L	13394356	0	1
ILLUMINA-075005_0053_FC:3:1:14809:1432#0	unique	2L	3145332	0	1
ILLUMINA-075005_0053_FC:3:1:15440:1430#0	unique	3L	8326951	0	1
ILLUMINA-075005_0053_FC:3:1:15697:1425#0	unique	3R	25246453	0	1
ILLUMINA-075005_0053_FC:3:1:16113:1427#0	unique	X	16387172	0	1
ILLUMINA-075005_0053_FC:3:1:16494:1426#0	unique	3R	24895715	0	1
ILLUMINA-075005_0053_FC:3:1:16525:1426#0	unique	X	16361954	0	1
ILLUMINA-075005_0053_FC:3:1:16688:1433#0	unique	2R	7792051	0	1
ILLUMINA-075005_0053_FC:3:1:17058:1425#0	unique	2L	13922162	0	1
ILLUMINA-075005_0053_FC:3:1:17233:1430#0	unique	2R	8217456	0	1
ILLUMINA-075005_0053_FC:3:1:17256:1431#0	unique	2L	17440609	0	1
ILLUMINA-075005_0053_FC:3:1:17280:1424#0	unique	X	16846319	0	1
ILLUMINA-075005_0053_FC:3:1:17444:1427#0	unique	2R	20533614	0	1
ILLUMINA-075005_0053_FC:3:1:17747:1434#0	unique	2L	10847808	0	1
ILLUMINA-075005_0053_FC:3:1:17853:1430#0	unique	3R	15441959	0	1
ILLUMINA-075005_0053_FC:3:1:18684:1431#0	unique	2L	1726239	1	1
ILLUMINA-075005_0053_FC:3:1:18797:1427#0	unique	3R	14891617	0	1
ILLUMINA-075005_0053_FC:3:1:18964:1428#0	unique	3R	26257442	0	1
ILLUMINA-075005_0053_FC:3:1:19400:1429#0	unique	3R	9778820	0	1
ILLUMINA-075005_0053_FC:3:1:2137:1438#0	unique	3L	17044753	0	1
ILLUMINA-075005_0053_FC:3:1:3242:1445#0	unique	3L	8103639	0	1
ILLUMINA-075005_0053_FC:3:1:3292:1439#0	unique	3L	22077082	0	1
ILLUMINA-075005_0053_FC:3:1:4375:1441#0	unique	3R	6281554	0	1
ILLUMINA-075005_0053_FC:3:1:4497:1443#0	unique	3L	19535272	0	1
ILLUMINA-075005_0053_FC:3:1:4793:1437#0	unique	3R	23359731	0	1
ILLUMINA-075005_0053_FC:3:1:5053:1443#0	unique	2R	17546857	0	1
ILLUMINA-075005_0053_FC:3:1:5085:1440#0	unique	3L	22076641	0	1
ILLUMINA-075005_0053_FC:3:1:5354:1445#0	unique	2R	9587610	0	1
ILLUMINA-075005_0053_FC:3:1:5640:1445#0	unique	2R	24061326	0	1
ILLUMINA-075005_0053_FC:3:1:5736:1442#0	unique	3R	29716524	1	1
ILLUMINA-075005_0053_FC:3:1:6060:1443#0	unique	2L	9968374	0	1
ILLUMINA-075005_0053_FC:3:1:6534:1437#0	unique	3R	16145737	2	1
ILLUMINA-075005_0053_FC:3:1:7293:1440#0	unique	X	2791060	0	1
ILLUMINA-075005_0053_FC:3:1:7352:1440#0	unique	2R	24903420	0	1
ILLUMINA-075005_0053_FC:3:1:7809:1435#0	unique	2L	19008379	0	1
ILLUMINA-075005_0053_FC:3:1:8029:1441#0	unique	2L	8363990	1	1
ILLUMINA-075005_0053_FC:3:1:8712:1436#0	unique	2R	14619264	0	1
ILLUMINA-075005_0053_FC:3:1:9192:1441#0	unique	2R	24970882	0	1
ILLUMINA-075005_0053_FC:3:1:9286:1445#0	unique	2L	12744051	0	1
ILLUMINA-075005_0053_FC:3:1:9939:1444#0	unique	3R	15441779	0	1
ILLUMINA-075005_0053_FC:3:1:10503:1445#0	unique	2R	6080369	0	1
ILLUMINA-075005_0053_FC:3:1:10580:1444#0	unique	3R	20571560	1	1
ILLUMINA-075005_0053_FC:3:1:10914:1441#0	unique	2L	155662	0	1
ILLUMINA-075005_0053_FC:3:1:12353:1439#0	unique	3R	7088402	0	1
ILLUMINA-075005_0053_FC:3:1:12437:1440#0	unique	3R	15266210	0	1
ILLUMINA-075005_0053_FC:3:1:12524:1439#0	unique	2R	12199868	0	1
ILLUMINA-075005_0053_FC:3:1:13652:1441#0	unique	2R	16793165	0	1
ILLUMINA-075005_0053_FC:3:1:13770:1437#0	unique	2L	13921143	0	1
ILLUMINA-075005_0053_FC:3:1:13993:1435#0	unique	2R	16570255	0	1
ILLUMINA-075005_0053_FC:3:1:14081:1440#0	unique	3R	14327542	0	1
ILLUMINA-075005_0053_FC:3:1:14215:1444#0	unique	3R	7088749	0	1
ILLUMINA-075005_0053_FC:3:1:14255:1441#0	unique	3R	18226804	0	1
