read_id,star_pos,star_strand,star_nM,my_status,my_pos,my_strand,my_mismatches,match
ILLUMINA-075005_0053_FC:3:1:7488:2479#0,13945681,+,0,unique,13945681,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8223:2481#0,13922362,+,0,unique,13922362,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8717:2480#0,16727217,+,0,unique,16727217,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8987:2470#0,9767356,-,1,unique,9767356,-,1,yes
ILLUMINA-075005_0053_FC:3:1:10455:2476#0,21678379,+,0,unique,21678379,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11043:2470#0,9787388,+,0,unique,9787388,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12598:2476#0,10490629,+,0,unique,10490629,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16159:2476#0,10847434,+,0,unique,10847434,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3971:2491#0,1725097,+,0,unique,1725097,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5255:2483#0,8363726,+,0,unique,8363726,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5416:2487#0,10771179,-,0,unique,10771179,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8479:2488#0,10006041,-,0,unique,10006041,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8806:2489#0,7744444,+,0,unique,7744444,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8901:2492#0,4480968,+,0,unique,4480968,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9632:2486#0,13933457,+,0,unique,13933457,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11779:2483#0,21679483,+,0,unique,21679483,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12838:2493#0,9543387,-,2,unique,9543387,-,2,yes
ILLUMINA-075005_0053_FC:3:1:12853:2482#0,13164075,+,0,unique,13164075,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13751:2487#0,13922711,+,0,unique,13922711,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14086:2481#0,5191669,-,0,unique,5191669,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18658:2486#0,9767500,-,3,unique,9767500,-,3,yes
ILLUMINA-075005_0053_FC:3:1:3597:2502#0,10507257,-,0,unique,10507257,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5515:2500#0,11003010,+,0,unique,11003010,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8085:2501#0,12001074,-,0,unique,12001074,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10687:2498#0,10766578,+,0,unique,10766578,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10713:2497#0,10854017,-,1,unique,10854017,-,1,yes
ILLUMINA-075005_0053_FC:3:1:12958:2495#0,10489907,+,1,unique,10489907,+,1,yes
ILLUMINA-075005_0053_FC:3:1:14126:2499#0,13923361,+,1,unique,13923361,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15150:2499#0,18442569,+,0,unique,18442569,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15530:2502#0,11003012,+,0,unique,11003012,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16774:2496#0,8161821,+,0,unique,8161821,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17204:2496#0,13922138,+,0,unique,13922138,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17561:2494#0,10853699,-,2,unique,10853699,-,2,yes
ILLUMINA-075005_0053_FC:3:1:18701:2498#0,10848085,-,0,unique,10848085,-,0,yes
ILLUMINA-075005_0053_FC:3:1:3225:2509#0,16785685,-,0,unique,16785685,-,0,yes
ILLUMINA-075005_0053_FC:3:1:3252:2506#0,16784732,-,0,unique,16784732,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4644:2516#0,155874,-,0,unique,155874,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6718:2513#0,21679070,+,0,unique,21679070,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9633:2507#0,22535969,+,1,unique,22535969,+,1,yes
ILLUMINA-075005_0053_FC:3:1:9814:2510#0,6559073,-,0,unique,6559073,-,0,yes
ILLUMINA-075005_0053_FC:3:1:11466:2516#0,2139954,+,0,unique,2139954,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13923:2507#0,155869,-,0,unique,155869,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13975:2507#0,7744539,+,0,unique,7744539,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16611:2508#0,13922102,+,0,unique,13922102,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1637:2525#0,16782797,-,0,unique,16782797,-,0,yes
ILLUMINA-075005_0053_FC:3:1:3015:2527#0,10771234,-,0,unique,10771234,-,0,yes
ILLUMINA-075005_0053_FC:3:1:3701:2519#0,16775276,-,0,unique,16775276,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4423:2522#0,560854,+,0,unique,560854,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7857:2524#0,19130058,+,0,unique,19130058,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9799:2528#0,22534944,+,0,unique,22534944,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10169:2518#0,1115672,+,1,unique,1115672,+,1,yes
ILLUMINA-075005_0053_FC:3:1:14063:2519#0,21678320,+,0,unique,21678320,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14480:2518#0,4228064,-,0,unique,4228064,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15148:2528#0,22536131,+,1,unique,22536131,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15599:2522#0,4799759,+,3,unique,4799759,+,3,yes
ILLUMINA-075005_0053_FC:3:1:17596:2520#0,21678386,+,0,unique,21678386,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3692:2535#0,16775276,-,0,unique,16775276,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4277:2538#0,16780591,+,1,unique,16780591,+,1,yes
ILLUMINA-075005_0053_FC:3:1:5304:2530#0,13945317,+,0,unique,13945317,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6577:2533#0,6687454,+,0,unique,6687454,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7202:2529#0,19122116,+,0,unique,19122116,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8046:2530#0,10203534,+,0,unique,10203534,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10680:2531#0,14743490,+,1,unique,14743490,+,1,yes
ILLUMINA-075005_0053_FC:3:1:11316:2532#0,9543474,-,0,unique,9543474,-,0,yes
ILLUMINA-075005_0053_FC:3:1:11545:2538#0,12094836,-,0,unique,12094836,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15117:2538#0,14617268,-,1,unique,14617268,-,1,yes
ILLUMINA-075005_0053_FC:3:1:15220:2538#0,18452243,+,0,unique,18452243,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15393:2535#0,10766405,+,0,unique,10766405,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16608:2536#0,22535837,+,0,unique,22535837,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18195:2532#0,19959417,-,0,unique,19959417,-,0,yes
ILLUMINA-075005_0053_FC:3:1:1625:2541#0,2881592,+,1,unique,2881592,+,1,yes
ILLUMINA-075005_0053_FC:3:1:1746:2541#0,13933214,+,0,unique,13933214,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2390:2547#0,1725696,+,0,unique,1725696,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3535:2551#0,10410302,-,0,unique,10410302,-,0,yes
ILLUMINA-075005_0053_FC:3:1:3919:2542#0,8363974,+,0,unique,8363974,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4923:2546#0,21170442,-,0,unique,21170442,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5476:2550#0,5985397,-,0,unique,5985397,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6392:2551#0,16328462,+,0,unique,16328462,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9443:2549#0,19050956,+,0,unique,19050956,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11323:2551#0,5193792,-,0,unique,5193792,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13402:2547#0,13370423,+,0,unique,13370423,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14009:2544#0,14683746,+,0,unique,14683746,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16320:2545#0,9549510,+,0,unique,9549510,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19204:2541#0,16785537,-,0,unique,16785537,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2797:2561#0,10410306,-,0,unique,10410306,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5403:2563#0,13002701,+,1,unique,13002701,+,1,yes
ILLUMINA-075005_0053_FC:3:1:6680:2555#0,9896355,+,0,unique,9896355,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9928:2563#0,5179666,-,0,multi,,,,no
ILLUMINA-075005_0053_FC:3:1:13776:2560#0,16786592,+,0,unique,16786592,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14327:2557#0,5071793,-,0,unique,5071793,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14548:2552#0,21171074,-,0,unique,21171074,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15310:2555#0,7826857,+,0,unique,7826857,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15391:2561#0,7744073,+,1,unique,7744073,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15769:2556#0,17474293,-,0,unique,17474293,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17391:2553#0,18442754,+,2,unique,18442754,+,2,yes
ILLUMINA-075005_0053_FC:3:1:17438:2557#0,19959417,-,0,unique,19959417,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18013:2559#0,9767851,-,3,unique,9767851,-,3,yes
ILLUMINA-075005_0053_FC:3:1:1876:2568#0,21680942,+,0,unique,21680942,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3413:2570#0,13945335,+,0,unique,13945335,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3539:2570#0,13922028,+,2,unique,13922028,+,2,yes
ILLUMINA-075005_0053_FC:3:1:6458:2566#0,21171526,-,1,unique,21171526,-,1,yes
ILLUMINA-075005_0053_FC:3:1:12016:2571#0,18858254,+,0,unique,18858254,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12671:2565#0,11003004,+,0,unique,11003004,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13102:2566#0,420541,-,0,unique,420541,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15583:2574#0,4457839,+,0,unique,4457839,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17955:2565#0,13921894,-,0,unique,13921894,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18208:2571#0,12438557,-,1,unique,12438557,-,1,yes
ILLUMINA-075005_0053_FC:3:1:18927:2568#0,18858069,+,0,unique,18858069,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19054:2566#0,16784732,-,0,unique,16784732,-,0,yes
ILLUMINA-075005_0053_FC:3:1:19228:2571#0,10840559,+,0,unique,10840559,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2970:2586#0,15750783,+,0,unique,15750783,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3620:2579#0,1725710,+,0,unique,1725710,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4253:2579#0,10851467,-,1,unique,10851467,-,1,yes
ILLUMINA-075005_0053_FC:3:1:4334:2577#0,16722418,-,0,unique,16722418,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4715:2581#0,11003060,+,1,unique,11003060,+,1,yes
ILLUMINA-075005_0053_FC:3:1:6738:2577#0,8363869,+,0,unique,8363869,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7055:2578#0,13933273,+,1,unique,13933273,+,1,yes
ILLUMINA-075005_0053_FC:3:1:8084:2587#0,420567,-,1,unique,420567,-,1,yes
ILLUMINA-075005_0053_FC:3:1:9243:2583#0,10847750,+,0,unique,10847750,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9350:2581#0,18069005,+,0,unique,18069005,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9589:2576#0,16507032,-,1,unique,16507032,-,1,yes
ILLUMINA-075005_0053_FC:3:1:9812:2586#0,13945882,+,0,unique,13945882,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10211:2577#0,13367266,-,0,unique,13367266,-,0,yes
ILLUMINA-075005_0053_FC:3:1:11446:2585#0,3145313,+,0,unique,3145313,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12217:2581#0,5201272,-,0,unique,5201272,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13336:2586#0,12310946,-,0,unique,12310946,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14345:2582#0,2948238,-,0,unique,2948238,-,0,yes
ILLUMINA-075005_0053_FC:3:1:16175:2584#0,18442910,+,1,unique,18442910,+,1,yes
ILLUMINA-075005_0053_FC:3:1:19454:2584#0,16785437,-,0,unique,16785437,-,0,yes
ILLUMINA-075005_0053_FC:3:1:3331:2595#0,12299188,-,0,unique,12299188,-,0,yes
ILLUMINA-075005_0053_FC:3:1:3754:2590#0,16777207,-,0,unique,16777207,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4308:2594#0,561320,+,1,unique,561320,+,1,yes
ILLUMINA-075005_0053_FC:3:1:4768:2592#0,21166214,+,0,unique,21166214,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6481:2594#0,13945538,+,1,unique,13945538,+,1,yes
ILLUMINA-075005_0053_FC:3:1:9913:2595#0,10201950,-,0,unique,10201950,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10425:2593#0,21171727,-,0,unique,21171727,-,0,yes
ILLUMINA-075005_0053_FC:3:1:11940:2597#0,22534918,+,0,unique,22534918,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13269:2598#0,4457862,+,0,unique,4457862,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13742:2588#0,19956893,-,0,unique,19956893,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15528:2596#0,5203156,-,0,unique,5203156,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2059:2610#0,420600,-,0,unique,420600,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2419:2608#0,8363751,+,0,unique,8363751,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4810:2608#0,6061527,+,0,unique,6061527,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5713:2599#0,5174921,-,0,multi,,,,no
ILLUMINA-075005_0053_FC:3:1:7339:2602#0,16782905,-,0,unique,16782905,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8423:2609#0,16776902,-,1,unique,16776902,-,1,yes
ILLUMINA-075005_0053_FC:3:1:9685:2609#0,22247149,+,1,unique,22247149,+,1,yes
ILLUMINA-075005_0053_FC:3:1:10880:2605#0,13922026,+,1,unique,13922026,+,1,yes
ILLUMINA-075005_0053_FC:3:1:11411:2607#0,19431061,-,0,unique,19431061,-,0,yes
ILLUMINA-075005_0053_FC:3:1:12738:2602#0,10848625,+,0,unique,10848625,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14368:2603#0,22247328,+,0,unique,22247328,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14537:2600#0,420621,-,1,unique,420621,-,1,yes
ILLUMINA-075005_0053_FC:3:1:17184:2607#0,6061936,+,0,unique,6061936,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17872:2603#0,5179155,-,0,multi,,,,no
ILLUMINA-075005_0053_FC:3:1:18035:2608#0,1725581,+,1,unique,1725581,+,1,yes
ILLUMINA-075005_0053_FC:3:1:19525:2608#0,9968376,-,0,unique,9968376,-,0,yes
ILLUMINA-075005_0053_FC:3:1:3506:2618#0,10848320,+,0,unique,10848320,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6087:2615#0,3623712,+,4,unmapped,,,,no
ILLUMINA-075005_0053_FC:3:1:8556:2614#0,13933122,+,1,unique,13933122,+,1,yes
ILLUMINA-075005_0053_FC:3:1:12438:2613#0,13832836,+,1,unique,13832836,+,1,yes
ILLUMINA-075005_0053_FC:3:1:13095:2617#0,18704012,-,0,unique,18704012,-,0,yes
ILLUMINA-075005_0053_FC:3:1:16391:2619#0,10409932,-,0,unique,10409932,-,0,yes
ILLUMINA-075005_0053_FC:3:1:19172:2612#0,19959517,-,1,unique,19959517,-,1,yes
ILLUMINA-075005_0053_FC:3:1:5691:2628#0,16770528,-,0,unique,16770528,-,0,yes
ILLUMINA-075005_0053_FC:3:1:9128:2629#0,13394354,+,1,unique,13394354,+,1,yes
ILLUMINA-075005_0053_FC:3:1:10377:2634#0,8430298,-,0,unique,8430298,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13474:2630#0,21164373,-,0,unique,21164373,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13514:2628#0,3035632,+,0,unique,3035632,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15247:2626#0,9968351,-,0,unique,9968351,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17149:2630#0,560988,+,0,unique,560988,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17493:2628#0,21678272,+,0,unique,21678272,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5243:2641#0,6469331,+,0,unique,6469331,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8219:2641#0,10410351,-,0,unique,10410351,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10729:2637#0,6763599,+,0,unique,6763599,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11810:2638#0,8303844,-,1,unique,8303844,-,1,yes
ILLUMINA-075005_0053_FC:3:1:13359:2636#0,9896586,+,0,unique,9896586,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13879:2644#0,3145170,+,0,unique,3145170,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18043:2645#0,19448532,+,0,unique,19448532,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18798:2637#0,420320,-,0,unique,420320,-,0,yes
ILLUMINA-075005_0053_FC:3:1:19062:2639#0,7743812,+,0,unique,7743812,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19539:2645#0,13375844,-,0,unique,13375844,-,0,yes
ILLUMINA-075005_0053_FC:3:1:1897:2651#0,4457885,+,0,unique,4457885,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4426:2656#0,1612739,+,0,unique,1612739,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4576:2657#0,13933053,+,0,unique,13933053,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5787:2655#0,11797121,+,1,unique,11797121,+,1,yes
ILLUMINA-075005_0053_FC:3:1:6106:2650#0,13933689,+,0,unique,13933689,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6790:2654#0,13933683,+,1,unique,13933683,+,1,yes
ILLUMINA-075005_0053_FC:3:1:10344:2656#0,18858189,+,0,unique,18858189,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12524:2652#0,19959425,-,1,unique,19959425,-,1,yes
ILLUMINA-075005_0053_FC:3:1:12742:2648#0,18123671,-,0,unique,18123671,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15050:2648#0,13921116,+,0,unique,13921116,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16442:2654#0,8379235,+,0,unique,8379235,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16460:2647#0,19052699,-,1,unique,19052699,-,1,yes
ILLUMINA-075005_0053_FC:3:1:19563:2654#0,13945719,+,0,unique,13945719,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1661:2659#0,16783481,-,1,unique,16783481,-,1,yes
ILLUMINA-075005_0053_FC:3:1:5757:2666#0,10409825,-,0,unique,10409825,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7124:2663#0,16783257,-,0,unique,16783257,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7636:2661#0,295453,-,0,unique,295453,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10082:2663#0,18449657,+,0,unique,18449657,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10216:2667#0,15767497,+,4,unmapped,,,,no
ILLUMINA-075005_0053_FC:3:1:12320:2659#0,13921010,+,0,unique,13921010,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12595:2668#0,13371802,+,0,unique,13371802,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18533:2663#0,13921098,+,0,unique,13921098,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19273:2668#0,5985480,-,1,unique,5985480,-,1,yes
ILLUMINA-075005_0053_FC:3:1:2957:2670#0,13922839,+,1,unique,13922839,+,1,yes
ILLUMINA-075005_0053_FC:3:1:3802:2673#0,13921900,+,0,unique,13921900,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6679:2675#0,420390,-,4,unmapped,,,,no
ILLUMINA-075005_0053_FC:3:1:9492:2677#0,10201736,-,1,unique,10201736,-,1,yes
ILLUMINA-075005_0053_FC:3:1:9997:2681#0,13933261,+,1,unique,13933261,+,1,yes
ILLUMINA-075005_0053_FC:3:1:11116:2672#0,16788034,-,1,unique,16788034,-,1,yes
ILLUMINA-075005_0053_FC:3:1:11476:2675#0,21679100,+,1,unique,21679100,+,1,yes
ILLUMINA-075005_0053_FC:3:1:14165:2677#0,13933620,+,1,unique,13933620,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15133:2672#0,8320654,-,0,unique,8320654,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15612:2681#0,13921919,+,1,unique,13921919,+,1,yes
ILLUMINA-075005_0053_FC:3:1:1178:2687#0,6047278,+,0,unique,6047278,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4111:2683#0,11002975,+,0,unique,11002975,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4951:2688#0,13921022,+,1,unique,13921022,+,1,yes
ILLUMINA-075005_0053_FC:3:1:5958:2689#0,1103726,+,0,unique,1103726,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7994:2689#0,204561,-,0,unique,204561,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10133:2686#0,1612837,+,0,unique,1612837,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11461:2684#0,13945203,+,0,unique,13945203,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12374:2693#0,22247149,+,1,unique,22247149,+,1,yes
ILLUMINA-075005_0053_FC:3:1:12632:2691#0,7825692,+,0,unique,7825692,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12666:2688#0,420395,-,0,unique,420395,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14729:2688#0,4228460,-,0,unique,4228460,-,0,yes
ILLUMINA-075005_0053_FC:3:1:16534:2685#0,4225415,+,1,unique,4225415,+,1,yes
ILLUMINA-075005_0053_FC:3:1:17056:2689#0,12389478,-,1,unique,12389478,-,1,yes
ILLUMINA-075005_0053_FC:3:1:18194:2691#0,7744264,+,0,unique,7744264,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18348:2684#0,13921022,+,1,unique,13921022,+,1,yes
ILLUMINA-075005_0053_FC:3:1:18762:2683#0,13933132,+,0,unique,13933132,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19112:2690#0,4228358,-,0,unique,4228358,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2176:2693#0,9968373,-,0,unique,9968373,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2646:2694#0,14166345,+,0,unique,14166345,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3561:2693#0,13945425,+,0,unique,13945425,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4378:2703#0,13933162,+,0,unique,13933162,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5147:2701#0,16774691,-,1,unique,16774691,-,1,yes
ILLUMINA-075005_0053_FC:3:1:10110:2704#0,9574578,+,0,unique,9574578,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11923:2701#0,21678292,+,0,unique,21678292,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12703:2699#0,11509769,+,0,unique,11509769,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13153:2699#0,9768236,-,4,unmapped,,,,no
ILLUMINA-075005_0053_FC:3:1:15039:2697#0,18530831,-,1,unique,18530831,-,1,yes
ILLUMINA-075005_0053_FC:3:1:16171:2694#0,7744261,+,0,unique,7744261,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19151:2695#0,9543354,-,0,unique,9543354,-,0,yes
ILLUMINA-075005_0053_FC:3:1:1619:2716#0,2748061,+,0,unique,2748061,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1891:2705#0,1725305,+,0,unique,1725305,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2324:2706#0,11507603,-,0,unique,11507603,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6063:2707#0,13945593,+,0,unique,13945593,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6188:2707#0,13921639,+,0,unique,13921639,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6794:2711#0,10490886,+,0,unique,10490886,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10980:2707#0,10409927,-,0,unique,10409927,-,0,yes
ILLUMINA-075005_0053_FC:3:1:12171:2715#0,13900842,+,0,unique,13900842,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12679:2715#0,11003087,+,0,unique,11003087,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13542:2707#0,16768700,-,0,unique,16768700,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14584:2709#0,1708096,+,1,unique,1708096,+,1,yes
ILLUMINA-075005_0053_FC:3:1:14715:2707#0,16788031,-,0,unique,16788031,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17147:2707#0,12438552,-,0,unique,12438552,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18341:2711#0,2756047,-,0,unique,2756047,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2833:2724#0,9552510,+,1,unique,9552510,+,1,yes
ILLUMINA-075005_0053_FC:3:1:3633:2718#0,1725779,+,0,unique,1725779,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5082:2728#0,16777320,-,0,unique,16777320,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5862:2719#0,16774517,-,1,unique,16774517,-,1,yes
ILLUMINA-075005_0053_FC:3:1:6168:2718#0,9573885,+,0,unique,9573885,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7638:2724#0,6935640,+,1,unique,6935640,+,1,yes
ILLUMINA-075005_0053_FC:3:1:8688:2728#0,13370376,+,1,unique,13370376,+,1,yes
ILLUMINA-075005_0053_FC:3:1:10075:2721#0,9554018,+,0,unique,9554018,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10774:2722#0,4967037,+,0,unique,4967037,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13397:2723#0,13922839,+,1,unique,13922839,+,1,yes
ILLUMINA-075005_0053_FC:3:1:14171:2728#0,13921791,+,0,unique,13921791,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14540:2719#0,13933132,+,1,unique,13933132,+,1,yes
ILLUMINA-075005_0053_FC:3:1:17520:2724#0,13933121,+,0,unique,13933121,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18027:2726#0,11003521,+,1,unique,11003521,+,1,yes
ILLUMINA-075005_0053_FC:3:1:18057:2728#0,16788036,-,1,unique,16788036,-,1,yes
ILLUMINA-075005_0053_FC:3:1:18519:2719#0,8486152,-,0,unique,8486152,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2162:2733#0,13945703,+,0,unique,13945703,+,0,yes
