read_id,star_rname,star_pos,my_status,my_rname,my_pos,match
ILLUMINA-075005_0053_FC:3:1:8675:1330#0,3R,31763423,unique,3R,31763423,yes
ILLUMINA-075005_0053_FC:3:1:8917:1334#0,2L,6046782,unique,2L,6046782,yes
ILLUMINA-075005_0053_FC:3:1:9293:1332#0,2R,16014337,unique,2R,16014337,yes
ILLUMINA-075005_0053_FC:3:1:9847:1335#0,2R,9396740,unique,2R,9396740,yes
ILLUMINA-075005_0053_FC:3:1:9895:1338#0,2R,23707333,unique,2R,23707333,yes
ILLUMINA-075005_0053_FC:3:1:10325:1339#0,3R,30172940,unique,3R,30172940,yes
ILLUMINA-075005_0053_FC:3:1:10423:1340#0,3L,11823699,unique,3L,11823699,yes
ILLUMINA-075005_0053_FC:3:1:10618:1338#0,3R,15441729,unique,3R,15441729,yes
ILLUMINA-075005_0053_FC:3:1:11093:1331#0,3R,20823139,unique,3R,20823139,yes
ILLUMINA-075005_0053_FC:3:1:11148:1338#0,X,628554,unique,X,628554,yes
ILLUMINA-075005_0053_FC:3:1:11294:1330#0,3R,27050425,unique,3R,27050425,yes
ILLUMINA-075005_0053_FC:3:1:11316:1333#0,3R,18247800,unique,3R,18247800,yes
ILLUMINA-075005_0053_FC:3:1:11511:1341#0,2L,561419,unique,2L,561419,yes
ILLUMINA-075005_0053_FC:3:1:11587:1332#0,3L,13016726,unique,3L,13016726,yes
ILLUMINA-075005_0053_FC:3:1:12374:1339#0,2L,16785366,unique,2L,16785366,yes
ILLUMINA-075005_0053_FC:3:1:12414:1340#0,X,5673054,unique,X,5673054,yes
ILLUMINA-075005_0053_FC:3:1:12613:1330#0,X,18796100,unique,X,18796100,yes
ILLUMINA-075005_0053_FC:3:1:13035:1339#0,3L,9050221,unique,3L,9050221,yes
ILLUMINA-075005_0053_FC:3:1:13123:1341#0,2L,5531241,unique,2L,5531241,yes
ILLUMINA-075005_0053_FC:3:1:13752:1338#0,3R,20626305,unique,3R,20626305,yes
ILLUMINA-075005_0053_FC:3:1:14478:1340#0,3R,4380898,unique,3R,4380898,yes
ILLUMINA-075005_0053_FC:3:1:14826:1332#0,3R,15441151,unique,3R,15441151,yes
ILLUMINA-075005_0053_FC:3:1:14907:1336#0,2L,6061697,unique,2L,6061697,yes
ILLUMINA-075005_0053_FC:3:1:14996:1340#0,2R,16133001,unique,2R,16133001,yes
ILLUMINA-075005_0053_FC:3:1:15395:1339#0,2L,13922137,unique,2L,13922137,yes
ILLUMINA-075005_0053_FC:3:1:16011:1335#0,2R,22927017,unique,2R,22927017,yes
ILLUMINA-075005_0053_FC:3:1:16396:1336#0,2L,4228416,unique,2L,4228416,yes
ILLUMINA-075005_0053_FC:3:1:16507:1341#0,2R,19443353,unique,2R,19443353,yes
ILLUMINA-075005_0053_FC:3:1:16535:1335#0,3L,17425992,unique,3L,17425992,yes
ILLUMINA-075005_0053_FC:3:1:16844:1330#0,X,19698585,unique,X,19698585,yes
ILLUMINA-075005_0053_FC:3:1:17817:1336#0,X,6741844,unique,X,6741844,yes
ILLUMINA-075005_0053_FC:3:1:18014:1333#0,3L,17475676,unique,3L,17475676,yes
ILLUMINA-075005_0053_FC:3:1:18277:1333#0,3R,7088117,unique,3R,7088117,yes
ILLUMINA-075005_0053_FC:3:1:18300:1340#0,2R,24971089,unique,2R,24971089,yes
ILLUMINA-075005_0053_FC:3:1:18349:1338#0,2L,13921681,unique,2L,13921681,yes
ILLUMINA-075005_0053_FC:3:1:19272:1339#0,3R,27588051,unique,3R,27588051,yes
ILLUMINA-075005_0053_FC:3:1:19468:1330#0,3R,9679268,unique,3R,9679268,yes
ILLUMINA-075005_0053_FC:3:1:19675:1331#0,2R,17408297,unique,2R,17408297,yes
ILLUMINA-075005_0053_FC:3:1:19715:1332#0,3L,9049441,unique,3L,9049441,yes
ILLUMINA-075005_0053_FC:3:1:1219:1352#0,2R,13958676,unique,2R,13958676,yes
ILLUMINA-075005_0053_FC:3:1:1237:1347#0,3R,5625047,unique,3R,5625047,yes
ILLUMINA-075005_0053_FC:3:1:2018:1343#0,2R,23071039,unique,2R,23071039,yes
ILLUMINA-075005_0053_FC:3:1:2360:1341#0,3R,5400764,unique,3R,5400764,yes
ILLUMINA-075005_0053_FC:3:1:2751:1343#0,2L,10847358,unique,2L,10847358,yes
ILLUMINA-075005_0053_FC:3:1:2953:1345#0,2L,7744024,unique,2L,7744024,yes
ILLUMINA-075005_0053_FC:3:1:3696:1345#0,3L,7144789,unique,3L,7144789,yes
ILLUMINA-075005_0053_FC:3:1:4204:1351#0,3L,7240667,unique,3L,7240667,yes
ILLUMINA-075005_0053_FC:3:1:4705:1352#0,2L,18660550,unique,2L,18660550,yes
ILLUMINA-075005_0053_FC:3:1:5810:1352#0,3L,20800001,unique,3L,20800001,yes
ILLUMINA-075005_0053_FC:3:1:5835:1350#0,2L,10234122,unique,2L,10234122,yes
ILLUMINA-075005_0053_FC:3:1:6081:1347#0,2R,17408255,unique,2R,17408255,yes
ILLUMINA-075005_0053_FC:3:1:6349:1351#0,2L,6927115,unique,2L,6927115,yes
ILLUMINA-075005_0053_FC:3:1:6457:1342#0,X,6677378,unique,X,6677378,yes
ILLUMINA-075005_0053_FC:3:1:6747:1346#0,3L,14870688,unique,3L,14870688,yes
ILLUMINA-075005_0053_FC:3:1:8133:1345#0,2R,18417695,unique,2R,18417695,yes
ILLUMINA-075005_0053_FC:3:1:8376:1350#0,2L,22536139,unique,2L,22536139,yes
ILLUMINA-075005_0053_FC:3:1:8754:1341#0,3R,9400405,unique,3R,9400405,yes
ILLUMINA-075005_0053_FC:3:1:8881:1352#0,3L,2588768,unique,3L,2588768,yes
ILLUMINA-075005_0053_FC:3:1:8991:1349#0,2R,17094077,unique,2R,17094077,yes
ILLUMINA-075005_0053_FC:3:1:9536:1341#0,2L,13933126,unique,2L,13933126,yes
ILLUMINA-075005_0053_FC:3:1:10065:1345#0,3R,16339535,unique,3R,16339535,yes
ILLUMINA-075005_0053_FC:3:1:10160:1351#0,2R,10306216,unique,2R,10306216,yes
ILLUMINA-075005_0053_FC:3:1:10396:1351#0,2R,23548546,unique,2R,23548546,yes
ILLUMINA-075005_0053_FC:3:1:11234:1346#0,2L,18832974,unique,2L,18832974,yes
ILLUMINA-075005_0053_FC:3:1:11682:1351#0,2R,10304726,unique,2R,10304726,yes
ILLUMINA-075005_0053_FC:3:1:11734:1344#0,3R,7088594,unique,3R,7088594,yes
ILLUMINA-075005_0053_FC:3:1:12038:1346#0,2L,8363947,unique,2L,8363947,yes
ILLUMINA-075005_0053_FC:3:1:12928:1345#0,3L,9049653,unique,3L,9049653,yes
ILLUMINA-075005_0053_FC:3:1:13097:1350#0,2L,4228318,unique,2L,4228318,yes
ILLUMINA-075005_0053_FC:3:1:13688:1343#0,3R,15244412,unique,3R,15244412,yes
ILLUMINA-075005_0053_FC:3:1:13974:1347#0,dmel_mitochondrion_genome,5103,multi,,,no
ILLUMINA-075005_0053_FC:3:1:14058:1341#0,3R,31742597,unique,3R,31742597,yes
ILLUMINA-075005_0053_FC:3:1:14259:1344#0,2R,17409143,unique,2R,17409143,yes
ILLUMINA-075005_0053_FC:3:1:14439:1348#0,3R,26053029,unique,3R,26053029,yes
ILLUMINA-075005_0053_FC:3:1:14558:1343#0,3R,30172725,unique,3R,30172725,yes
ILLUMINA-075005_0053_FC:3:1:15032:1351#0,3R,8942007,unique,3R,8942007,yes
ILLUMINA-075005_0053_FC:3:1:15509:1346#0,2L,13272944,unique,2L,13272944,yes
ILLUMINA-075005_0053_FC:3:1:15732:1351#0,3R,6458648,unique,3R,6458648,yes
ILLUMINA-075005_0053_FC:3:1:15882:1350#0,3R,30172917,unique,3R,30172917,yes
ILLUMINA-075005_0053_FC:3:1:16373:1346#0,2R,18144749,unique,2R,18144749,yes
ILLUMINA-075005_0053_FC:3:1:16684:1353#0,3R,29201226,unique,3R,29201226,yes
ILLUMINA-075005_0053_FC:3:1:16823:1350#0,2R,12921161,unique,2R,12921161,yes
ILLUMINA-075005_0053_FC:3:1:17360:1349#0,2R,24903488,unique,2R,24903488,yes
ILLUMINA-075005_0053_FC:3:1:17548:1346#0,3L,2372689,unique,3L,2372689,yes
ILLUMINA-075005_0053_FC:3:1:17956:1346#0,3R,22487922,unique,3R,22487922,yes
ILLUMINA-075005_0053_FC:3:1:18051:1351#0,X,4370238,unique,X,4370238,yes
ILLUMINA-075005_0053_FC:3:1:18380:1351#0,2R,7017192,unique,2R,7017192,yes
ILLUMINA-075005_0053_FC:3:1:18891:1352#0,3R,30173070,unique,3R,30173070,yes
ILLUMINA-075005_0053_FC:3:1:18977:1351#0,X,764473,unique,X,764473,yes
ILLUMINA-075005_0053_FC:3:1:19304:1349#0,X,11111213,unique,X,11111213,yes
ILLUMINA-075005_0053_FC:3:1:19500:1350#0,3R,26044454,unique,3R,26044454,yes
ILLUMINA-075005_0053_FC:3:1:1869:1364#0,3R,31742722,unique,3R,31742722,yes
ILLUMINA-075005_0053_FC:3:1:1977:1360#0,2R,24903490,unique,2R,24903490,yes
ILLUMINA-075005_0053_FC:3:1:2587:1357#0,2L,9896977,unique,2L,9896977,yes
ILLUMINA-075005_0053_FC:3:1:2870:1353#0,3R,8783060,unique,3R,8783060,yes
ILLUMINA-075005_0053_FC:3:1:3769:1355#0,2R,17408744,unique,2R,17408744,yes
ILLUMINA-075005_0053_FC:3:1:4378:1356#0,2R,22800615,unique,2R,22800615,yes
ILLUMINA-075005_0053_FC:3:1:4513:1364#0,211000022279222,106,multi,,,no
ILLUMINA-075005_0053_FC:3:1:4585:1359#0,X,11112152,unique,X,11112152,yes
ILLUMINA-075005_0053_FC:3:1:4649:1359#0,X,16286740,unique,X,16286740,yes
ILLUMINA-075005_0053_FC:3:1:4843:1354#0,3R,29220938,unique,3R,29220938,yes
ILLUMINA-075005_0053_FC:3:1:4870:1361#0,3R,25684081,unique,3R,25684081,yes
ILLUMINA-075005_0053_FC:3:1:5109:1362#0,3L,19536991,unique,3L,19536991,yes
ILLUMINA-075005_0053_FC:3:1:5460:1357#0,2L,13933354,unique,2L,13933354,yes
ILLUMINA-075005_0053_FC:3:1:5530:1353#0,3L,1667571,unique,3L,1667571,yes
ILLUMINA-075005_0053_FC:3:1:6403:1364#0,3R,20578609,unique,3R,20578609,yes
ILLUMINA-075005_0053_FC:3:1:6688:1357#0,3L,19097004,unique,3L,19097004,yes
ILLUMINA-075005_0053_FC:3:1:6887:1356#0,3R,15441388,unique,3R,15441388,yes
ILLUMINA-075005_0053_FC:3:1:7003:1364#0,3R,27050460,unique,3R,27050460,yes
ILLUMINA-075005_0053_FC:3:1:7226:1357#0,X,4648580,unique,X,4648580,yes
ILLUMINA-075005_0053_FC:3:1:7358:1358#0,3R,14327541,unmapped,,,no
ILLUMINA-075005_0053_FC:3:1:8345:1355#0,3L,4207760,unique,3L,4207760,yes
ILLUMINA-075005_0053_FC:3:1:8814:1361#0,2R,17572334,unique,2R,17572334,yes
ILLUMINA-075005_0053_FC:3:1:9321:1356#0,2L,21171958,unique,2L,21171958,yes
ILLUMINA-075005_0053_FC:3:1:9359:1356#0,3L,1331339,unique,3L,1331339,yes
ILLUMINA-075005_0053_FC:3:1:9869:1358#0,3R,9432115,unique,3R,9432115,yes
ILLUMINA-075005_0053_FC:3:1:9925:1363#0,3L,21986815,unique,3L,21986815,yes
ILLUMINA-075005_0053_FC:3:1:10217:1359#0,2R,13508268,unique,2R,13508268,yes
ILLUMINA-075005_0053_FC:3:1:11055:1363#0,2R,8164133,unique,2R,8164133,yes
ILLUMINA-075005_0053_FC:3:1:11108:1361#0,3R,31217812,unique,3R,31217812,yes
ILLUMINA-075005_0053_FC:3:1:11475:1355#0,3L,2588719,unique,3L,2588719,yes
ILLUMINA-075005_0053_FC:3:1:11933:1357#0,X,15762588,unique,X,15762588,yes
ILLUMINA-075005_0053_FC:3:1:11983:1360#0,X,18105917,unique,X,18105917,yes
ILLUMINA-075005_0053_FC:3:1:13016:1359#0,3R,30173659,unique,3R,30173659,yes
ILLUMINA-075005_0053_FC:3:1:13746:1360#0,X,1481837,unique,X,1481837,yes
ILLUMINA-075005_0053_FC:3:1:14154:1360#0,3R,9011428,unique,3R,9011428,yes
ILLUMINA-075005_0053_FC:3:1:14552:1360#0,3R,30172725,unique,3R,30172725,yes
ILLUMINA-075005_0053_FC:3:1:14635:1358#0,3L,21985707,multi,,,no
ILLUMINA-075005_0053_FC:3:1:14827:1355#0,2R,17094551,unique,2R,17094551,yes
ILLUMINA-075005_0053_FC:3:1:15013:1357#0,3R,8942007,unique,3R,8942007,yes
ILLUMINA-075005_0053_FC:3:1:15373:1354#0,2L,13922708,unique,2L,13922708,yes
ILLUMINA-075005_0053_FC:3:1:15685:1358#0,X,19598937,unique,X,19598937,yes
ILLUMINA-075005_0053_FC:3:1:15774:1358#0,3R,11752884,unique,3R,11752884,yes
ILLUMINA-075005_0053_FC:3:1:16924:1353#0,2R,24903431,unique,2R,24903431,yes
ILLUMINA-075005_0053_FC:3:1:17337:1357#0,3L,21632322,unique,3L,21632322,yes
ILLUMINA-075005_0053_FC:3:1:17419:1356#0,3L,5568141,unique,3L,5568141,yes
ILLUMINA-075005_0053_FC:3:1:17533:1364#0,3R,30171553,unique,3R,30171553,yes
ILLUMINA-075005_0053_FC:3:1:17656:1359#0,3R,31217788,unique,3R,31217788,yes
ILLUMINA-075005_0053_FC:3:1:17838:1354#0,2R,23385917,unique,2R,23385917,yes
ILLUMINA-075005_0053_FC:3:1:17933:1363#0,3R,31216472,unique,3R,31216472,yes
ILLUMINA-075005_0053_FC:3:1:18098:1360#0,dmel_mitochondrion_genome,1987,unique,dmel_mitochondrion_genome,1987,yes
ILLUMINA-075005_0053_FC:3:1:19219:1356#0,3R,31742697,unique,3R,31742697,yes
ILLUMINA-075005_0053_FC:3:1:19533:1360#0,2R,24903503,unique,2R,24903503,yes
ILLUMINA-075005_0053_FC:3:1:19552:1362#0,3R,15306926,unique,3R,15306926,yes
ILLUMINA-075005_0053_FC:3:1:1634:1368#0,2L,18442742,unique,2L,18442742,yes
ILLUMINA-075005_0053_FC:3:1:2497:1366#0,2L,21679086,unique,2L,21679086,yes
ILLUMINA-075005_0053_FC:3:1:2786:1371#0,2R,24058570,unique,2R,24058570,yes
ILLUMINA-075005_0053_FC:3:1:3027:1374#0,2R,14215600,unique,2R,14215600,yes
ILLUMINA-075005_0053_FC:3:1:3072:1376#0,3R,23359390,unique,3R,23359390,yes
ILLUMINA-075005_0053_FC:3:1:3136:1368#0,2R,17408863,unique,2R,17408863,yes
ILLUMINA-075005_0053_FC:3:1:3226:1365#0,3R,15441463,unique,3R,15441463,yes
ILLUMINA-075005_0053_FC:3:1:3427:1369#0,2L,900676,unique,2L,900676,yes
ILLUMINA-075005_0053_FC:3:1:3711:1367#0,2L,21679552,unique,2L,21679552,yes
ILLUMINA-075005_0053_FC:3:1:4561:1372#0,2L,561308,unique,2L,561308,yes
ILLUMINA-075005_0053_FC:3:1:4729:1374#0,X,9095688,unique,X,9095688,yes
ILLUMINA-075005_0053_FC:3:1:4823:1374#0,2R,24968499,unique,2R,24968499,yes
ILLUMINA-075005_0053_FC:3:1:4998:1373#0,3L,12137565,unique,3L,12137565,yes
ILLUMINA-075005_0053_FC:3:1:5059:1372#0,3L,3091929,unique,3L,3091929,yes
ILLUMINA-075005_0053_FC:3:1:5596:1375#0,2L,39368,unique,2L,39368,yes
ILLUMINA-075005_0053_FC:3:1:5807:1373#0,X,11111974,unique,X,11111974,yes
ILLUMINA-075005_0053_FC:3:1:6140:1374#0,3R,31216784,unique,3R,31216784,yes
ILLUMINA-075005_0053_FC:3:1:7162:1373#0,3L,16584839,unique,3L,16584839,yes
ILLUMINA-075005_0053_FC:3:1:7529:1373#0,X,4537356,unique,X,4537356,yes
ILLUMINA-075005_0053_FC:3:1:7623:1366#0,3L,1821823,unique,3L,1821823,yes
ILLUMINA-075005_0053_FC:3:1:8128:1368#0,2R,15956305,unique,2R,15956305,yes
ILLUMINA-075005_0053_FC:3:1:9181:1368#0,2L,1725305,unique,2L,1725305,yes
ILLUMINA-075005_0053_FC:3:1:9349:1375#0,2L,13945367,unique,2L,13945367,yes
ILLUMINA-075005_0053_FC:3:1:9710:1366#0,2L,1707510,unique,2L,1707510,yes
ILLUMINA-075005_0053_FC:3:1:9964:1365#0,3L,8326859,unique,3L,8326859,yes
ILLUMINA-075005_0053_FC:3:1:10011:1368#0,3L,21986046,unique,3L,21986046,yes
ILLUMINA-075005_0053_FC:3:1:10269:1374#0,2L,21172063,unique,2L,21172063,yes
ILLUMINA-075005_0053_FC:3:1:10344:1372#0,3L,2588522,unique,3L,2588522,yes
ILLUMINA-075005_0053_FC:3:1:10426:1374#0,2L,6062208,unique,2L,6062208,yes
ILLUMINA-075005_0053_FC:3:1:10499:1370#0,2R,12759886,unique,2R,12759886,yes
ILLUMINA-075005_0053_FC:3:1:11266:1371#0,3L,3158842,unique,3L,3158842,yes
ILLUMINA-075005_0053_FC:3:1:11320:1374#0,2R,22801744,unique,2R,22801744,yes
ILLUMINA-075005_0053_FC:3:1:11445:1368#0,2L,16328563,unique,2L,16328563,yes
ILLUMINA-075005_0053_FC:3:1:11631:1370#0,3R,31216355,unique,3R,31216355,yes
ILLUMINA-075005_0053_FC:3:1:11856:1374#0,211000022278876,243,multi,,,no
ILLUMINA-075005_0053_FC:3:1:13207:1373#0,2L,4331753,unique,2L,4331753,yes
ILLUMINA-075005_0053_FC:3:1:13586:1365#0,3R,31742573,unique,3R,31742573,yes
ILLUMINA-075005_0053_FC:3:1:13810:1375#0,3L,17475514,unique,3L,17475514,yes
ILLUMINA-075005_0053_FC:3:1:14393:1369#0,3L,9376967,unique,3L,9376967,yes
ILLUMINA-075005_0053_FC:3:1:14924:1375#0,3R,25339334,unique,3R,25339334,yes
ILLUMINA-075005_0053_FC:3:1:15215:1366#0,X,16387450,unique,X,16387450,yes
ILLUMINA-075005_0053_FC:3:1:15529:1365#0,2R,19443353,unique,2R,19443353,yes
ILLUMINA-075005_0053_FC:3:1:15583:1375#0,3L,7709567,unique,3L,7709567,yes
ILLUMINA-075005_0053_FC:3:1:15934:1366#0,3L,9050199,unique,3L,9050199,yes
ILLUMINA-075005_0053_FC:3:1:16120:1368#0,3R,31787264,unique,3R,31787264,yes
ILLUMINA-075005_0053_FC:3:1:16328:1369#0,X,15074251,unique,X,15074251,yes
ILLUMINA-075005_0053_FC:3:1:16360:1366#0,2R,17409876,unique,2R,17409876,yes
ILLUMINA-075005_0053_FC:3:1:16729:1370#0,3R,27657826,unique,3R,27657826,yes
ILLUMINA-075005_0053_FC:3:1:17260:1369#0,X,21048705,unique,X,21048705,yes
ILLUMINA-075005_0053_FC:3:1:17489:1368#0,3L,2122884,unique,3L,2122884,yes
ILLUMINA-075005_0053_FC:3:1:17773:1366#0,3L,9048866,unique,3L,9048866,yes
ILLUMINA-075005_0053_FC:3:1:17996:1366#0,2L,562360,unique,2L,562360,yes
ILLUMINA-075005_0053_FC:3:1:18345:1369#0,3R,31740816,unique,3R,31740816,yes
ILLUMINA-075005_0053_FC:3:1:18501:1365#0,2R,7792105,unique,2R,7792105,yes
ILLUMINA-075005_0053_FC:3:1:18725:1365#0,3L,3168058,unique,3L,3168058,yes
ILLUMINA-075005_0053_FC:3:1:18768:1373#0,dmel_mitochondrion_genome,2586,unique,dmel_mitochondrion_genome,2586,yes
ILLUMINA-075005_0053_FC:3:1:19295:1369#0,3R,29748185,unique,3R,29748185,yes
ILLUMINA-075005_0053_FC:3:1:19456:1368#0,X,17637751,unique,X,17637751,yes
ILLUMINA-075005_0053_FC:3:1:19514:1368#0,2R,9991504,unique,2R,9991504,yes
ILLUMINA-075005_0053_FC:3:1:1370:1379#0,2L,8379457,unique,2L,8379457,yes
ILLUMINA-075005_0053_FC:3:1:1407:1387#0,2R,17408632,unique,2R,17408632,yes
ILLUMINA-075005_0053_FC:3:1:1582:1386#0,2L,19959408,unique,2L,19959408,yes
ILLUMINA-075005_0053_FC:3:1:2374:1384#0,3R,18982392,unique,3R,18982392,yes
ILLUMINA-075005_0053_FC:3:1:2536:1378#0,X,7900209,unique,X,7900209,yes
ILLUMINA-075005_0053_FC:3:1:2663:1383#0,3R,15203243,unique,3R,15203243,yes
ILLUMINA-075005_0053_FC:3:1:2766:1381#0,2R,8872993,unique,2R,8872993,yes
ILLUMINA-075005_0053_FC:3:1:2967:1377#0,3R,15836354,unique,3R,15836354,yes
ILLUMINA-075005_0053_FC:3:1:3149:1381#0,X,7899919,unique,X,7899919,yes
ILLUMINA-075005_0053_FC:3:1:3377:1385#0,X,16318512,unique,X,16318512,yes
ILLUMINA-075005_0053_FC:3:1:3622:1387#0,2L,9903685,unique,2L,9903685,yes
ILLUMINA-075005_0053_FC:3:1:3952:1382#0,3L,2772559,unique,3L,2772559,yes
ILLUMINA-075005_0053_FC:3:1:4378:1378#0,2L,21678914,unique,2L,21678914,yes
ILLUMINA-075005_0053_FC:3:1:5433:1385#0,3R,15440639,unique,3R,15440639,yes
ILLUMINA-075005_0053_FC:3:1:5547:1379#0,3R,8674374,unique,3R,8674374,yes
ILLUMINA-075005_0053_FC:3:1:6368:1378#0,2R,22801744,unique,2R,22801744,yes
ILLUMINA-075005_0053_FC:3:1:6688:1381#0,3R,8346993,unique,3R,8346993,yes
ILLUMINA-075005_0053_FC:3:1:6843:1383#0,3R,30133849,unique,3R,30133849,yes
ILLUMINA-075005_0053_FC:3:1:7434:1382#0,3L,9428904,unique,3L,9428904,yes
ILLUMINA-075005_0053_FC:3:1:7843:1388#0,2L,13921123,unique,2L,13921123,yes
ILLUMINA-075005_0053_FC:3:1:8319:1385#0,3R,22028547,unique,3R,22028547,yes
ILLUMINA-075005_0053_FC:3:1:8452:1386#0,3R,8016717,unique,3R,8016717,yes
ILLUMINA-075005_0053_FC:3:1:8779:1387#0,2L,10847561,unique,2L,10847561,yes
ILLUMINA-075005_0053_FC:3:1:9457:1386#0,2R,12427111,unique,2R,12427111,yes
ILLUMINA-075005_0053_FC:3:1:9544:1383#0,2R,22801706,unique,2R,22801706,yes
ILLUMINA-075005_0053_FC:3:1:9603:1383#0,X,762568,unique,X,762568,yes
ILLUMINA-075005_0053_FC:3:1:9684:1377#0,2R,22855474,unique,2R,22855474,yes
ILLUMINA-075005_0053_FC:3:1:10362:1386#0,2L,1725588,unique,2L,1725588,yes
ILLUMINA-075005_0053_FC:3:1:10715:1377#0,2R,22931541,unique,2R,22931541,yes
ILLUMINA-075005_0053_FC:3:1:10788:1379#0,2R,6864660,unique,2R,6864660,yes
ILLUMINA-075005_0053_FC:3:1:10822:1378#0,3L,18899388,unique,3L,18899388,yes
ILLUMINA-075005_0053_FC:3:1:10979:1378#0,3R,27658476,unique,3R,27658476,yes
ILLUMINA-075005_0053_FC:3:1:11002:1385#0,3L,22076499,unique,3L,22076499,yes
ILLUMINA-075005_0053_FC:3:1:11563:1383#0,3R,27050882,unique,3R,27050882,yes
ILLUMINA-075005_0053_FC:3:1:11595:1378#0,2L,21678298,unique,2L,21678298,yes
ILLUMINA-075005_0053_FC:3:1:11940:1381#0,2L,6935133,unique,2L,6935133,yes
ILLUMINA-075005_0053_FC:3:1:12565:1385#0,2R,14215472,unique,2R,14215472,yes
ILLUMINA-075005_0053_FC:3:1:13111:1379#0,X,16387521,unique,X,16387521,yes
ILLUMINA-075005_0053_FC:3:1:13893:1381#0,X,10781062,unique,X,10781062,yes
ILLUMINA-075005_0053_FC:3:1:14115:1379#0,3L,17475661,unique,3L,17475661,yes
ILLUMINA-075005_0053_FC:3:1:14361:1381#0,3R,19897897,unique,3R,19897897,yes
ILLUMINA-075005_0053_FC:3:1:14581:1380#0,2L,16742828,unique,2L,16742828,yes
ILLUMINA-075005_0053_FC:3:1:14734:1386#0,2R,12414839,unique,2R,12414839,yes
ILLUMINA-075005_0053_FC:3:1:15377:1381#0,3R,10004824,unique,3R,10004824,yes
ILLUMINA-075005_0053_FC:3:1:15441:1382#0,2L,13922819,unique,2L,13922819,yes
ILLUMINA-075005_0053_FC:3:1:16029:1388#0,3L,9374631,unique,3L,9374631,yes
ILLUMINA-075005_0053_FC:3:1:16471:1387#0,2R,7393563,unique,2R,7393563,yes
ILLUMINA-075005_0053_FC:3:1:16642:1378#0,4,1032970,unique,4,1032970,yes
ILLUMINA-075005_0053_FC:3:1:16666:1382#0,3L,3221139,unique,3L,3221139,yes
ILLUMINA-075005_0053_FC:3:1:17373:1388#0,3R,27090229,unique,3R,27090229,yes
ILLUMINA-075005_0053_FC:3:1:17677:1379#0,2L,10975863,unique,2L,10975863,yes
ILLUMINA-075005_0053_FC:3:1:18208:1381#0,3R,25684257,unique,3R,25684257,yes
ILLUMINA-075005_0053_FC:3:1:18483:1388#0,2L,9896331,unique,2L,9896331,yes
ILLUMINA-075005_0053_FC:3:1:18506:1388#0,3R,7901818,unique,3R,7901818,yes
ILLUMINA-075005_0053_FC:3:1:18915:1382#0,3R,27924477,unique,3R,27924477,yes
ILLUMINA-075005_0053_FC:3:1:19232:1385#0,X,764639,unique,X,764639,yes
ILLUMINA-075005_0053_FC:3:1:19424:1387#0,2L,19959517,unique,2L,19959517,yes
ILLUMINA-075005_0053_FC:3:1:1267:1396#0,2L,5327835,unique,2L,5327835,yes
ILLUMINA-075005_0053_FC:3:1:1486:1396#0,X,7899624,unique,X,7899624,yes
ILLUMINA-075005_0053_FC:3:1:1598:1394#0,3R,27050208,unique,3R,27050208,yes
ILLUMINA-075005_0053_FC:3:1:1825:1395#0,3L,12192664,unique,3L,12192664,yes
ILLUMINA-075005_0053_FC:3:1:1988:1392#0,2R,17409890,unique,2R,17409890,yes
ILLUMINA-075005_0053_FC:3:1:2593:1388#0,3L,9049334,unique,3L,9049334,yes
ILLUMINA-075005_0053_FC:3:1:3534:1399#0,3R,9625492,unique,3R,9625492,yes
ILLUMINA-075005_0053_FC:3:1:4204:1396#0,X,6349946,unique,X,6349946,yes
ILLUMINA-075005_0053_FC:3:1:4552:1388#0,2L,9896310,unique,2L,9896310,yes
ILLUMINA-075005_0053_FC:3:1:5178:1398#0,2L,13923364,unique,2L,13923364,yes
ILLUMINA-075005_0053_FC:3:1:5729:1394#0,3R,14891176,unique,3R,14891176,yes
ILLUMINA-075005_0053_FC:3:1:6094:1394#0,3R,11976302,unique,3R,11976302,yes
ILLUMINA-075005_0053_FC:3:1:6129:1389#0,3R,31216784,unique,3R,31216784,yes
ILLUMINA-075005_0053_FC:3:1:6388:1390#0,3R,29863451,unique,3R,29863451,yes
ILLUMINA-075005_0053_FC:3:1:7015:1394#0,2R,8630824,unique,2R,8630824,yes
ILLUMINA-075005_0053_FC:3:1:7744:1388#0,3L,8187828,unique,3L,8187828,yes
ILLUMINA-075005_0053_FC:3:1:8094:1398#0,2R,10108089,unique,2R,10108089,yes
ILLUMINA-075005_0053_FC:3:1:8379:1393#0,3L,3158535,unique,3L,3158535,yes
ILLUMINA-075005_0053_FC:3:1:8741:1398#0,3R,30173627,unique,3R,30173627,yes
ILLUMINA-075005_0053_FC:3:1:9161:1391#0,3L,1841095,unique,3L,1841095,yes
ILLUMINA-075005_0053_FC:3:1:9298:1388#0,3L,8326201,unique,3L,8326201,yes
ILLUMINA-075005_0053_FC:3:1:9329:1391#0,3R,15347286,unique,3R,15347286,yes
ILLUMINA-075005_0053_FC:3:1:10176:1398#0,3R,20851049,unique,3R,20851049,yes
ILLUMINA-075005_0053_FC:3:1:10213:1395#0,2R,19545032,unique,2R,19545032,yes
ILLUMINA-075005_0053_FC:3:1:10265:1393#0,2L,21172063,unique,2L,21172063,yes
ILLUMINA-075005_0053_FC:3:1:10383:1391#0,X,17070191,unique,X,17070191,yes
